step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,errorBalanceOrig,errorBalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
170,176700.12,176700.12,0.0,0.0,176700.12,1,0.0,0.0,False,True,False,False,False
329,27847.88,343.0,0.0,0.0,0.0,0,27504.88,27847.88,False,False,False,True,False
179,357758.25,68431.0,0.0,2253539.5,2611297.8,0,289327.25,-0.049999999813735485,False,True,False,False,False
136,131658.23,11322.0,142980.23,0.0,0.0,0,263316.46,131658.23,True,False,False,False,False
134,250658.1,353237.0,102578.91,455000.94,705659.0,0,0.010000000009313226,0.0400000000372529,False,True,False,False,False
172,800024.1,800024.1,0.0,108216.94,908241.06,1,0.0,-0.02000000001862645,False,True,False,False,False
402,248276.69,19103.0,0.0,0.0,248276.69,0,229173.69,0.0,False,True,False,False,False
229,218763.88,4450699.0,4669462.5,308963.0,90199.12,0,437527.3799999999,437527.76,True,False,False,False,False
187,155032.06,49848.0,0.0,392741.1,547773.2,0,105184.06,-0.0400000000372529,False,True,False,False,False
309,42735.35,19551760.0,19594494.0,3508619.2,3465884.0,0,85469.35000000149,85470.55000000028,True,False,False,False,False
14,3094.95,43045.0,39950.05,0.0,0.0,0,0.0,3094.95,False,False,False,True,False
11,4294.09,1048154.1,1043860.06,0.0,0.0,0,0.05000000004656613,4294.09,False,False,False,True,False
236,86628.29,0.0,0.0,1214870.4,1301498.8,0,86628.29,-0.11000000010244548,False,True,False,False,False
394,228722.4,10530.0,0.0,0.0,228722.4,0,218192.4,0.0,False,True,False,False,False
573,457789.12,457789.12,0.0,0.0,0.0,1,0.0,457789.12,False,False,False,False,True
185,175951.23,0.0,0.0,374237.75,550189.0,0,175951.23,-0.02000000001862645,False,False,False,False,True
15,868.5,0.0,0.0,0.0,0.0,0,868.5,868.5,False,False,False,True,False
14,197626.17,0.0,0.0,10312436.0,11555616.0,0,197626.17,-1045553.8300000001,False,True,False,False,False
717,6512846.5,6512846.5,0.0,132217.8,6645064.0,1,0.0,0.2999999998137355,False,True,False,False,False
168,7513581.5,7513581.5,0.0,1190957.6,8704539.0,1,0.0,0.09999999962747097,False,True,False,False,False
333,43379.55,1226.0,0.0,0.0,0.0,0,42153.55,43379.55,False,False,False,True,False
606,228803.98,228803.98,0.0,0.0,0.0,1,0.0,228803.98,False,False,False,False,True
356,27252.89,193093.52,165840.62,0.0,0.0,0,-0.009999999980209395,27252.89,False,False,False,True,False
180,21392.06,6933100.0,6954492.0,5644353.0,5622961.0,0,42784.05999999959,42784.05999999959,True,False,False,False,False
99,130653.37,130653.37,0.0,89246.77,219900.14,1,0.0,0.0,False,True,False,False,False
272,177022.52,177022.52,0.0,769095.0,946117.5,1,0.0,0.02000000001862645,False,True,False,False,False
346,516355.22,516355.22,0.0,0.0,0.0,1,0.0,516355.22,False,False,False,False,True
186,175459.17,9388087.0,9563546.0,1997348.2,1821889.1,0,350918.1699999999,350918.27,True,False,False,False,False
349,13294.78,0.0,0.0,0.0,0.0,0,13294.78,13294.78,False,False,False,True,False
25,802382.44,802382.44,0.0,0.0,802382.44,1,0.0,0.0,False,True,False,False,False
49,114017.19,114017.19,0.0,0.0,0.0,1,0.0,114017.19,False,False,False,False,True
415,13659.45,13659.45,0.0,0.0,0.0,1,0.0,13659.45,False,False,False,False,True
288,44116.87,44116.87,0.0,0.0,44116.87,1,0.0,0.0,False,True,False,False,False
638,249017.98,249017.98,0.0,0.0,0.0,1,0.0,249017.98,False,False,False,False,True
310,13846.15,644537.0,630690.9,0.0,13846.15,0,0.05000000004656613,0.0,False,True,False,False,False
349,977805.6,977805.6,0.0,0.0,0.0,1,0.0,977805.6,False,False,False,False,True
163,186746.12,311251.0,124504.87,199234.39,385980.53,0,-0.010000000009313226,-0.02000000001862645,False,False,False,False,True
192,1489970.0,1489970.0,0.0,0.0,0.0,1,0.0,1489970.0,False,False,False,False,True
690,16380.24,5290123.0,5306503.5,158309.39,141929.16,0,32760.740000000224,32760.47,True,False,False,False,False
692,6856104.0,6856104.0,0.0,0.0,0.0,1,0.0,6856104.0,False,False,False,False,True
134,11700.87,0.0,0.0,0.0,0.0,0,11700.87,11700.87,False,False,False,True,False
185,195728.44,121.0,0.0,0.0,195728.44,0,195607.44,0.0,False,True,False,False,False
16,250812.16,7147720.0,7398532.5,2141545.8,1470217.4,0,501624.66000000015,922140.56,True,False,False,False,False
8,184399.38,444119.1,259719.7,1446797.1,3061250.8,0,-0.01999999996041879,-1430054.3199999998,False,True,False,False,False
369,22792.44,0.0,0.0,0.0,0.0,0,22792.44,22792.44,False,False,False,True,False
282,140018.66,20295840.0,20435858.0,200266.58,60247.93,0,280036.66000000015,280037.31,True,False,False,False,False
255,228489.06,0.0,0.0,1519317.9,1747807.0,0,228489.06,-0.0400000000372529,False,True,False,False,False
324,421995.44,265935.0,0.0,0.0,421995.44,0,156060.44,0.0,False,True,False,False,False
562,2305939.5,2305939.5,0.0,0.0,0.0,1,0.0,2305939.5,False,False,False,False,True
278,1517.65,13891.33,12373.68,0.0,0.0,0,0.0,1517.65,False,False,False,True,False
162,6154.59,0.0,0.0,0.0,0.0,0,6154.59,6154.59,False,False,False,True,False
694,257811.92,257811.92,0.0,0.0,0.0,1,0.0,257811.92,False,False,False,False,True
231,111266.94,11443.0,0.0,0.0,111266.94,0,99823.94,0.0,False,True,False,False,False
164,309840.75,10130949.0,10440789.0,3221450.8,2911610.0,0,619680.75,619681.5499999998,True,False,False,False,False
232,27713.3,0.0,0.0,0.0,0.0,0,27713.3,27713.3,False,False,False,True,False
348,124136.99,22492.0,146628.98,111500.87,0.0,0,248273.97000000003,235637.86,True,False,False,False,False
15,59385.67,59385.67,0.0,0.0,0.0,1,0.0,59385.67,False,False,False,False,True
17,222289.6,22343.0,0.0,0.0,222289.6,0,199946.6,0.0,False,True,False,False,False
335,110230.09,0.0,0.0,214468.88,324698.97,0,110230.09,0.0,False,True,False,False,False
363,216534.86,216534.86,0.0,10068345.0,10284880.0,1,0.0,-0.14000000059604645,False,True,False,False,False
305,61299.19,4224934.0,4286233.0,983304.25,922005.06,0,122598.19000000041,122598.37999999989,True,False,False,False,False
121,936976.9,936976.9,0.0,0.0,936976.9,1,0.0,0.0,False,True,False,False,False
595,49664.89,903292.6,952957.56,708169.44,658504.56,0,99329.8500000001,99329.7699999999,True,False,False,False,False
203,90076.59,0.0,0.0,136337.98,226414.56,0,90076.59,0.010000000009313226,False,False,False,False,True
335,954125.5,0.0,0.0,1365715.2,2319840.8,0,954125.5,-0.09999999962747097,False,False,False,False,True
262,3909.84,132822.83,128912.99,0.0,0.0,0,2.9103830456733704e-11,3909.84,False,False,False,True,False
205,70365.18,159945.75,230310.92,925578.25,855213.1,0,140730.34999999998,140730.32999999996,True,False,False,False,False
135,33348.68,8671929.0,8705278.0,62361.66,29012.99,0,66697.6799999997,66697.34999999999,True,False,False,False,False
404,101290.91,0.0,0.0,502356.88,603647.8,0,101290.91,-0.010000000009313226,False,False,False,False,True
276,119505.25,60288.0,0.0,0.0,119505.25,0,59217.25,0.0,False,True,False,False,False
372,17630.87,70511.67,52880.79,0.0,0.0,0,-0.00999999999476131,17630.87,False,False,False,True,False
133,605211.1,14988.0,0.0,904961.7,1510172.9,0,590223.1,-0.10000000009313226,False,True,False,False,False
11,14850.01,0.0,0.0,0.0,0.0,0,14850.01,14850.01,False,False,False,True,False
304,330826.0,106585.0,0.0,0.0,330826.0,0,224241.0,0.0,False,True,False,False,False
602,366014.34,366014.34,0.0,3543787.2,3909801.5,1,0.0,0.0400000000372529,False,True,False,False,False
670,929106.3,929106.3,0.0,559809.6,1488916.0,1,0.0,-0.10000000009313226,False,True,False,False,False
378,335261.2,3047545.0,3382806.0,866876.25,531615.0,0,670522.2000000002,670522.45,True,False,False,False,False
179,116175.45,0.0,0.0,2132576.5,2248752.0,0,116175.45,-0.049999999813735485,False,False,False,False,True
262,2642117.0,2642117.0,0.0,0.0,2642117.0,1,0.0,0.0,False,True,False,False,False
39,9548.63,698981.2,689432.56,0.0,0.0,0,-0.009999999892897904,9548.63,False,False,False,True,False
283,62263.02,38144.0,100407.02,38316.26,0.0,0,124526.04000000001,100579.28,True,False,False,False,False
617,10000000.0,22542664.0,12542664.0,0.0,0.0,1,0.0,10000000.0,False,False,False,False,True
157,4287.39,22841.0,18553.61,0.0,0.0,0,0.0,4287.39,False,False,False,True,False
195,71323.49,71323.49,0.0,154430.45,225753.95,1,0.0,-0.010000000009313226,False,True,False,False,False
38,67048.87,0.0,0.0,9247297.0,9314346.0,0,67048.87,-0.13000000081956387,False,True,False,False,False
37,211870.73,0.0,0.0,1772602.6,1939593.4,0,211870.73,44879.93000000017,False,True,False,False,False
359,47226.82,8550408.0,8597635.0,10642240.0,10595013.0,0,94453.8200000003,94453.8200000003,True,False,False,False,False
218,61470.02,61470.02,0.0,4118329.8,4179799.8,1,0.0,0.02000000001862645,False,True,False,False,False
553,254528.77,254528.77,0.0,380985.06,635513.8,1,0.0,0.029999999911524355,False,True,False,False,False
596,162297.84,0.0,0.0,3963288.0,4125585.8,0,162297.84,0.0400000000372529,False,True,False,False,False
38,1168582.4,15647.0,0.0,5170697.0,6339279.5,0,1152935.4,-0.09999999962747097,False,False,False,False,True
679,3150438.2,3150438.2,0.0,0.0,0.0,1,0.0,3150438.2,False,False,False,False,True
227,182666.84,182666.84,0.0,51743.92,234410.77,1,0.0,-0.009999999980209395,False,True,False,False,False
633,125107.12,125107.12,0.0,0.0,0.0,1,0.0,125107.12,False,False,False,False,True
148,677563.25,677563.25,0.0,5725307.5,6402871.0,1,0.0,-0.25,False,True,False,False,False
344,272997.34,272997.34,0.0,0.0,0.0,1,0.0,272997.34,False,False,False,False,True
332,222139.64,1089090.0,1311229.6,7328970.0,7106830.5,0,444279.2400000002,444279.13999999966,True,False,False,False,False
230,114169.66,114169.66,0.0,80478.74,194648.4,1,0.0,2.9103830456733704e-11,False,True,False,False,False
66,2322909.8,2322909.8,0.0,0.0,0.0,1,0.0,2322909.8,False,False,False,False,True
329,245852.72,0.0,0.0,1387801.1,1633653.9,0,245852.72,-0.07999999984167516,False,True,False,False,False
131,30959.19,33113.0,64072.19,149593.05,118633.85,0,61918.380000000005,61918.389999999985,True,False,False,False,False
599,16696.7,78051.79,61355.09,0.0,0.0,0,0.0,16696.7,False,False,False,True,False
723,138373.64,138373.64,0.0,0.0,0.0,1,0.0,138373.64,False,False,False,False,True
159,474052.53,474052.53,0.0,29256.42,503308.94,1,0.0,0.010000000009313226,False,True,False,False,False
36,13188.73,448.0,0.0,0.0,0.0,0,12740.73,13188.73,False,False,False,True,False
313,5818863.0,5818863.0,0.0,0.0,0.0,1,0.0,5818863.0,False,False,False,False,True
387,10000000.0,44892190.0,34892190.0,0.0,0.0,1,0.0,10000000.0,False,False,False,False,True
51,361460.78,361460.78,0.0,0.0,0.0,1,0.0,361460.78,False,False,False,False,True
139,12928.08,7040.0,0.0,0.0,0.0,0,5888.08,12928.08,False,False,False,True,False
11,11952.73,36284.46,24331.73,0.0,0.0,0,0.0,11952.73,False,False,False,True,False
9,132653.48,0.0,0.0,210044.38,270169.0,0,132653.48,72528.85999999999,False,True,False,False,False
449,1965786.1,1965786.1,0.0,2223.45,1968009.6,1,0.0,-0.05000000004656613,False,True,False,False,False
38,10079.42,253737.56,243658.14,0.0,0.0,0,2.9103830456733704e-11,10079.42,False,False,False,True,False
288,1905476.2,1905476.2,0.0,0.0,0.0,1,0.0,1905476.2,False,False,False,False,True
155,682309.8,682309.8,0.0,0.0,99994.39,1,0.0,582315.41,False,False,False,False,True
251,71675.62,0.0,0.0,472158.72,543834.3,0,71675.62,0.03999999992083758,False,True,False,False,False
379,38418.01,0.0,0.0,167343.89,205761.9,0,38418.01,2.9103830456733704e-11,False,True,False,False,False
139,160560.98,2146.0,0.0,1241041.8,1401602.6,0,158414.98,0.17999999993480742,False,True,False,False,False
350,19459.6,7004973.0,7024432.5,1219950.5,1200490.9,0,38919.09999999963,38919.200000000186,True,False,False,False,False
228,76469.01,0.0,0.0,1673901.4,1750370.4,0,76469.01,0.010000000009313226,False,True,False,False,False
260,491.65,0.0,0.0,0.0,0.0,0,491.65,491.65,False,False,False,True,False
130,50647.07,12869.0,0.0,0.0,0.0,0,37778.07,50647.07,False,False,False,True,False
204,195151.16,20726.0,0.0,69282.11,513165.03,0,174425.16,-248731.76,False,True,False,False,False
5,10119.47,10119.47,0.0,0.0,10119.47,1,0.0,0.0,False,True,False,False,False
137,122768.43,0.0,0.0,1471131.6,1593900.0,0,122768.43,0.030000000027939677,False,True,False,False,False
442,37323.15,37323.15,0.0,0.0,0.0,1,0.0,37323.15,False,False,False,False,True
256,4291.45,2401.0,0.0,0.0,0.0,0,1890.4499999999998,4291.45,False,False,False,True,False
204,55083.7,0.0,0.0,5301536.5,5112192.5,0,55083.7,244427.7000000002,False,True,False,False,False
474,22447.82,4808902.0,4831350.0,665975.75,643527.94,0,44895.8200000003,44895.630000000005,True,False,False,False,False
207,248280.3,0.0,0.0,5163113.5,5411394.0,0,248280.3,-0.20000000018626451,False,False,False,False,True
393,168385.3,10561748.0,10730133.0,1384520.4,1216135.1,0,336770.30000000075,336770.59999999986,True,False,False,False,False
71,345526.4,345526.4,0.0,0.0,0.0,1,0.0,345526.4,False,False,False,False,True
624,2626957.8,2626957.8,0.0,0.0,0.0,1,0.0,2626957.8,False,False,False,False,True
372,200621.66,19933.0,220554.66,0.0,0.0,0,401243.32,200621.66,True,False,False,False,False
144,325732.34,325732.34,0.0,0.0,0.0,1,0.0,325732.34,False,False,False,False,True
257,5556.96,10027.0,4470.04,0.0,0.0,0,0.0,5556.96,False,False,False,True,False
285,7720.02,814.0,0.0,0.0,0.0,0,6906.02,7720.02,False,False,False,True,False
205,846589.75,846589.75,0.0,0.0,0.0,1,0.0,846589.75,False,False,False,False,True
12,94328.55,0.0,0.0,3392268.0,3751491.8,0,94328.55,-264895.25,False,True,False,False,False
81,1980800.0,1980800.0,0.0,1779203.4,3760003.5,1,0.0,-0.10000000009313226,False,True,False,False,False
428,87811.73,1082102.8,1169914.5,935233.0,847421.3,0,175623.42999999993,175623.42999999993,True,False,False,False,False
342,348952.97,348952.97,0.0,0.0,0.0,1,0.0,348952.97,False,False,False,False,True
379,102096.85,7003324.0,7105420.5,1448342.0,1346245.1,0,204193.34999999963,204193.75,True,False,False,False,False
280,14131.4,21335.0,7203.6,0.0,14131.4,0,0.0,0.0,False,True,False,False,False
154,148414.16,3018.0,0.0,0.0,148414.16,0,145396.16,0.0,False,True,False,False,False
99,286670.9,286670.9,0.0,1028298.1,1314969.0,1,0.0,0.0,False,True,False,False,False
84,351912.03,351912.03,0.0,0.0,0.0,1,0.0,351912.03,False,False,False,False,True
262,592615.5,592615.5,0.0,0.0,0.0,1,0.0,592615.5,False,False,False,False,True
134,87731.66,2659717.2,2747449.0,312557.6,224825.94,0,175463.45999999996,175463.32,True,False,False,False,False
154,24448.95,5022016.0,5046465.0,18901570.0,18877122.0,0,48897.950000000186,48896.949999999255,True,False,False,False,False
141,40565.39,3329232.5,3369797.8,883503.4,842938.0,0,81130.68999999994,81130.79000000004,True,False,False,False,False
212,3996798.8,3996798.8,0.0,4511245.5,8508044.0,1,0.0,0.30000000074505806,False,True,False,False,False
630,728256.0,728256.0,0.0,0.0,0.0,1,0.0,728256.0,False,False,False,False,True
412,87438.83,87438.83,0.0,69617.57,157056.4,1,0.0,2.9103830456733704e-11,False,True,False,False,False
396,86510.0,760172.0,846682.0,148009.38,61499.37,0,173020.0,173020.01,True,False,False,False,False
377,16342.22,0.0,0.0,1321763.5,1338105.8,0,16342.22,-0.0800000000745058,False,True,False,False,False
10,865.31,43337.0,42471.69,1747137.9,1748003.2,0,0.0,0.010000000009313226,False,True,False,False,False
487,1035401.2,1035401.2,0.0,0.0,0.0,1,0.0,1035401.2,False,False,False,False,True
78,1735647.5,1735647.5,0.0,0.0,1735647.5,1,0.0,0.0,False,True,False,False,False
158,166868.69,0.0,0.0,3433302.8,3600171.5,0,166868.69,-0.01000000024214387,False,True,False,False,False
136,377.98,0.0,0.0,0.0,0.0,0,377.98,377.98,False,False,False,True,False
510,3425386.8,3425386.8,0.0,0.0,3425386.8,1,0.0,0.0,False,True,False,False,False
355,856818.2,0.0,0.0,1182034.6,2038852.9,0,856818.2,-0.09999999986030161,False,False,False,False,True
156,1606.12,31423.63,29817.5,0.0,0.0,0,-0.010000000002037268,1606.12,False,False,False,True,False
503,861189.56,861189.56,0.0,0.0,861189.56,1,0.0,0.0,False,True,False,False,False
305,220708.86,0.0,0.0,2075603.1,2296312.0,0,220708.86,-0.0400000000372529,False,True,False,False,False
30,19016.22,19016.22,0.0,0.0,0.0,1,0.0,19016.22,False,False,False,False,True
241,68897.69,3635850.5,3704748.2,154847.77,85950.08,0,137795.39000000013,137795.38,True,False,False,False,False
304,142216.16,828079.75,970295.9,19600936.0,19458720.0,0,284432.31000000006,284432.16000000015,True,False,False,False,False
354,253129.94,1328499.5,1581629.4,2713220.5,2460090.5,0,506259.83999999985,506259.93999999994,True,False,False,False,False
375,78516.78,0.0,0.0,1172364.6,1250881.5,0,78516.78,-0.11999999987892807,False,False,False,False,True
183,126394.86,1203117.4,1329512.2,1778480.4,1652085.5,0,252789.66000000015,252789.76,True,False,False,False,False
209,6956.05,21409.0,14452.95,0.0,0.0,0,0.0,6956.05,False,False,False,True,False
657,41428.9,41428.9,0.0,25069.03,66497.93,1,0.0,0.0,False,True,False,False,False
500,9437.3,100499.0,91061.7,0.0,0.0,0,0.0,9437.3,False,False,False,True,False
390,638693.5,638693.5,0.0,0.0,0.0,1,0.0,638693.5,False,False,False,False,True
47,259453.8,222545.0,0.0,0.0,259453.8,0,36908.79999999999,0.0,False,True,False,False,False
78,1735647.5,1735647.5,0.0,0.0,0.0,1,0.0,1735647.5,False,False,False,False,True
162,60675.5,0.0,0.0,4889879.5,4950555.0,0,60675.5,0.0,False,True,False,False,False
395,18718.96,560751.6,542032.7,0.0,0.0,0,0.05999999993946403,18718.96,False,False,False,True,False
241,368632.62,0.0,0.0,1579288.2,1947920.9,0,368632.62,-0.0800000000745058,False,True,False,False,False
327,86827.82,30618.0,0.0,47824.81,134652.64,0,56209.82000000001,-0.010000000009313226,False,True,False,False,False
466,230806.84,230806.84,0.0,1599122.6,1829929.5,1,0.0,-0.05999999982304871,False,True,False,False,False
183,22681.31,0.0,0.0,0.0,0.0,0,22681.31,22681.31,False,False,False,True,False
136,141564.31,21134.0,0.0,0.0,141564.31,0,120430.31,0.0,False,True,False,False,False
380,49076.27,49076.27,0.0,0.0,0.0,1,0.0,49076.27,False,False,False,False,True
324,17936.41,28868.0,10931.59,0.0,0.0,0,0.0,17936.41,False,False,False,True,False
403,10344.36,23161.76,12817.4,0.0,0.0,0,3.637978807091713e-12,10344.36,False,False,False,True,False
258,4936.68,138338.0,133401.31,0.0,0.0,0,-0.010000000009313226,4936.68,False,False,False,True,False
250,40636.3,0.0,0.0,0.0,0.0,0,40636.3,40636.3,False,False,False,True,False
18,19239.38,285950.75,305190.12,61558.55,0.0,0,38478.75,80797.93000000001,True,False,False,False,False
383,2266.39,0.0,0.0,0.0,0.0,0,2266.39,2266.39,False,False,False,True,False
578,68755.57,68755.57,0.0,0.0,0.0,1,0.0,68755.57,False,False,False,False,True
457,1017016.7,1017016.7,0.0,0.0,1017016.7,1,0.0,0.0,False,True,False,False,False
522,2870.67,0.0,0.0,0.0,0.0,0,2870.67,2870.67,False,False,False,True,False
230,11695.09,8985.0,20680.09,787169.75,775474.7,0,23390.18,23390.140000000014,True,False,False,False,False
467,144283.42,144283.42,0.0,0.0,0.0,1,0.0,144283.42,False,False,False,False,True
154,1926.85,607.0,0.0,0.0,0.0,0,1319.85,1926.85,False,False,False,True,False
402,316266.2,0.0,0.0,1130406.4,1446672.6,0,316266.2,-2.3283064365386963e-10,False,True,False,False,False
374,7770.86,204037.0,196266.14,0.0,0.0,0,0.0,7770.86,False,False,False,True,False
671,36956.27,36956.27,0.0,0.0,0.0,1,0.0,36956.27,False,False,False,False,True
133,30716.22,0.0,0.0,0.0,0.0,0,30716.22,30716.22,False,False,False,True,False
10,59835.0,59835.0,0.0,255480.77,315315.75,1,0.0,0.02000000001862645,False,True,False,False,False
41,2183.53,664603.5,662420.0,0.0,0.0,0,0.030000000027939677,2183.53,False,False,False,True,False
309,189974.2,0.0,0.0,3922788.2,4112762.5,0,189974.2,-0.09999999962747097,False,True,False,False,False
365,86258.11,86258.11,0.0,0.0,0.0,1,0.0,86258.11,False,False,False,False,True
306,58948.64,4251719.0,4310667.5,1373187.4,1314238.8,0,117897.13999999966,117897.23999999976,True,False,False,False,False
231,34261.66,0.0,0.0,335962.78,370224.44,0,34261.66,5.820766091346741e-11,False,True,False,False,False
595,236914.77,236914.77,0.0,175716.84,412631.62,1,0.0,-0.010000000009313226,False,True,False,False,False
308,24548.01,446.0,0.0,0.0,0.0,0,24102.01,24548.01,False,False,False,True,False
694,3325.54,27804.0,24478.46,0.0,0.0,0,0.0,3325.54,False,False,False,True,False
203,8321.61,19643.0,11321.39,0.0,0.0,0,0.0,8321.61,False,False,False,True,False
452,624015.5,624015.5,0.0,0.0,0.0,1,0.0,624015.5,False,False,False,False,True
211,3912.26,0.0,0.0,167138.83,171051.1,0,3912.26,-0.010000000009313226,False,True,False,False,False
9,350705.75,350705.75,0.0,894760.7,1794033.6,1,0.0,-548567.1500000001,False,True,False,False,False
403,102450.39,33190.0,0.0,0.0,102450.39,0,69260.39,0.0,False,True,False,False,False
183,6531.03,31766.0,25234.97,0.0,0.0,0,0.0,6531.03,False,False,False,True,False
231,6029387.5,6029387.5,0.0,0.0,0.0,1,0.0,6029387.5,False,False,False,False,True
129,20181.3,115024.0,94842.7,1536035.8,1537693.0,0,0.0,18524.100000000093,False,True,False,False,False
166,9435.93,12136.0,2700.07,0.0,0.0,0,0.0,9435.93,False,False,False,True,False
226,150093.28,0.0,0.0,775884.5,925977.75,0,150093.28,0.030000000027939677,False,True,False,False,False
596,81680.23,93.0,0.0,0.0,81680.23,0,81587.23,0.0,False,True,False,False,False
186,2259.04,0.0,0.0,0.0,0.0,0,2259.04,2259.04,False,False,False,True,False
513,168033.36,168033.36,0.0,0.0,0.0,1,0.0,168033.36,False,False,False,False,True
159,351534.2,0.0,0.0,522842.38,874376.56,0,351534.2,0.02000000001862645,False,True,False,False,False
42,216390.73,0.0,0.0,381396.62,597787.4,0,216390.73,-0.05000000004656613,False,True,False,False,False
133,37098.93,0.0,0.0,0.0,0.0,0,37098.93,37098.93,False,False,False,True,False
372,458500.3,0.0,0.0,2029754.1,2488254.5,0,458500.3,-0.10000000009313226,False,True,False,False,False
612,1023189.9,1023189.9,0.0,66259.25,1089449.1,1,0.0,0.049999999813735485,False,True,False,False,False
301,281791.1,0.0,0.0,640892.1,922683.2,0,281791.1,0.0,False,True,False,False,False
425,19421.77,19421.77,0.0,0.0,0.0,1,0.0,19421.77,False,False,False,False,True
214,1825.31,135928.0,134102.69,0.0,0.0,0,0.0,1825.31,False,False,False,True,False
732,417129.12,417129.12,0.0,0.0,0.0,1,0.0,417129.12,False,False,False,False,True
30,236947.25,236947.25,0.0,0.0,0.0,1,0.0,236947.25,False,False,False,False,True
231,170429.86,0.0,0.0,205021.55,375451.4,0,170429.86,0.009999999951105565,False,False,False,False,True
229,20853.31,3076.0,0.0,0.0,0.0,0,17777.31,20853.31,False,False,False,True,False
533,1303029.5,1303029.5,0.0,0.0,0.0,1,0.0,1303029.5,False,False,False,False,True
504,219278.81,219278.81,0.0,22127.85,241406.66,1,0.0,0.0,False,True,False,False,False
162,204555.28,457827.0,253271.72,0.0,204555.28,0,0.0,0.0,False,True,False,False,False
495,255286.6,255286.6,0.0,0.0,0.0,1,0.0,255286.6,False,False,False,False,True
286,149117.77,0.0,0.0,175288.53,324406.3,0,149117.77,0.0,False,True,False,False,False
31,21516.38,21516.38,0.0,900122.8,921639.25,1,0.0,-0.06999999994877726,False,True,False,False,False
275,513082.75,513082.75,0.0,32452.79,545535.5,1,0.0,0.0400000000372529,False,True,False,False,False
522,26840.78,66855.0,40014.22,0.0,0.0,0,0.0,26840.78,False,False,False,True,False
294,70173.64,70173.64,0.0,0.0,0.0,1,0.0,70173.64,False,False,False,False,True
53,1631640.0,1631640.0,0.0,705298.9,2336939.0,1,0.0,-0.10000000009313226,False,True,False,False,False
18,19325.23,81716.58,62391.35,0.0,0.0,0,0.0,19325.23,False,False,False,True,False
13,8056.96,438.0,0.0,0.0,0.0,0,7618.96,8056.96,False,False,False,True,False
212,91840.2,13212.45,0.0,104171.2,196011.4,0,78627.75,0.0,False,True,False,False,False
332,202789.98,3021388.8,3224178.8,660592.3,457802.3,0,405579.98,405579.98000000004,True,False,False,False,False
558,4529.65,4529.65,0.0,293443.1,297972.72,1,0.0,0.030000000027939677,False,True,False,False,False
9,126.11,32837.0,32710.89,0.0,0.0,0,0.0,126.11,False,False,False,True,False
139,139940.69,1749.0,0.0,6402380.0,6542320.5,0,138191.69,0.19000000040978193,False,True,False,False,False
182,14486.31,30639.0,16152.69,0.0,0.0,0,0.0,14486.31,False,False,False,True,False
43,206647.31,0.0,0.0,675910.75,882558.06,0,206647.31,0.0,False,False,False,False,True
135,249970.61,681675.0,431704.38,104350.28,354320.88,0,-0.010000000009313226,0.010000000009313226,False,True,False,False,False
211,479832.1,0.0,0.0,1421867.0,1901699.0,0,479832.1,0.10000000009313226,False,False,False,False,True
350,290628.97,1485296.8,1775925.6,4267066.0,3976437.0,0,581257.77,581257.9699999997,True,False,False,False,False
680,10000000.0,10000000.0,0.0,128711.99,10128712.0,1,0.0,-0.009999999776482582,False,True,False,False,False
375,152443.8,0.0,0.0,157652.58,310096.38,0,152443.8,0.0,False,True,False,False,False
307,1072345.8,1072345.8,0.0,0.0,1072345.8,1,0.0,0.0,False,True,False,False,False
524,273537.4,132.0,273669.4,0.0,0.0,0,547074.8,273537.4,True,False,False,False,False
625,20278.62,20278.62,0.0,12454.77,32733.39,1,0.0,0.0,False,True,False,False,False
715,329424.12,329424.12,0.0,45841.92,375266.06,1,0.0,-0.02000000001862645,False,True,False,False,False
556,788855.1,788855.1,0.0,0.0,0.0,1,0.0,788855.1,False,False,False,False,True
107,37133.63,37133.63,0.0,0.0,0.0,1,0.0,37133.63,False,False,False,False,True
692,12976.56,0.0,0.0,0.0,0.0,0,12976.56,12976.56,False,False,False,True,False
42,4103.19,0.0,0.0,0.0,0.0,0,4103.19,4103.19,False,False,False,True,False
306,288188.66,132305.0,420493.66,102082.82,0.0,0,576377.32,390271.48,True,False,False,False,False
478,7349.87,0.0,0.0,0.0,0.0,0,7349.87,7349.87,False,False,False,True,False
550,342309.9,342309.9,0.0,0.0,0.0,1,0.0,342309.9,False,False,False,False,True
353,11658.98,0.0,0.0,0.0,0.0,0,11658.98,11658.98,False,False,False,True,False
401,328173.75,0.0,0.0,2886098.2,3214272.0,0,328173.75,-0.049999999813735485,False,True,False,False,False
637,447474.66,447474.66,0.0,0.0,447474.66,1,0.0,0.0,False,True,False,False,False
512,684266.06,684266.06,0.0,76615.04,760881.1,1,0.0,1.1641532182693481e-10,False,True,False,False,False
302,50407.09,36211.0,0.0,3081030.8,3131437.8,0,14196.089999999997,0.08999999985098839,False,True,False,False,False
6,30521.02,30521.02,0.0,0.0,30521.02,1,0.0,0.0,False,True,False,False,False
37,49194.93,20683.0,0.0,942001.3,991196.25,0,28511.93,-0.01999999990221113,False,True,False,False,False
9,11308.0,11308.0,0.0,0.0,0.0,1,0.0,11308.0,False,False,False,False,True
